x,y,galaxy_type,color,has_agn,log10_mass
0.46566243973045984,-0.5246404025655175,Elliptical,red,True,10.614635087781162
-1.5362436862772237,-1.3810966979080723,Spiral,blue,False,13.594499846194715
1.4882521937955997,0.9454761835401772,Spiral,blue,True,9.392618437187107
1.8958891760305832,-1.3616910799457431,Elliptical,red,False,8.331238908650967
1.1787795711596507,0.5349876314532653,Spiral,blue,True,7.741522715338541
-0.17992483581235091,-0.09595929740786235,Elliptical,red,True,16.197919696855433
-1.0707526215105425,-0.8964068835920472,Elliptical,red,False,11.586911305547119
1.0544517269311366,1.387181435773914,Spiral,blue,True,9.965541867270916
-0.40317694697317963,0.9973930614721019,Irregular,grey,True,10.938675711902357
1.2224450703824274,0.576467637389176,Spiral,blue,True,7.444083994930723
0.2082749780768603,0.4400008384857238,Irregular,grey,True,11.97073799533417
0.9766390364837128,0.47547010448183435,Elliptical,red,True,13.14477339734704
0.3563663971744019,-0.9835773357745768,Elliptical,red,True,10.75712764291739
0.7065731681919482,-0.56199371183265,Elliptical,red,True,12.825382516549869
0.010500020720820478,-1.641003219429569,Irregular,grey,True,6.1211866985895815
1.7858704939058352,0.2922827370423789,Spiral,blue,True,8.042665389988045
0.12691209270361992,1.4331048910680775,Elliptical,red,False,10.121949885299971
0.40198936344470165,-0.38371130146249716,Elliptical,red,True,13.884487913437376
1.8831506970562544,0.2374925923213301,Irregular,grey,True,10.007216656865978
-1.3477590611424464,-0.5327551665909893,Elliptical,red,False,11.05856843665326
-1.2704849984857336,-0.47117984284316483,Elliptical,red,True,10.860996071966417
0.9693967081580112,-0.34008452918343435,Elliptical,red,False,10.724991897627108
-1.17312340511416,-1.4632056640619717,Irregular,grey,True,7.040377252007466
1.9436211856492926,1.1385982557075405,Elliptical,red,True,5.438310448335823
-0.41361898075974735,-0.005024829727646237,Elliptical,red,True,12.183453507097804
-0.7474548114407578,0.971587697198796,Elliptical,red,True,8.597949648846113
1.9229420264803847,0.30234122367765354,Irregular,grey,True,8.434330735901113
1.4805147914344243,-0.8062357062589076,Irregular,grey,False,8.69814884075446
1.8675589604265699,-0.31691194791838273,Irregular,grey,False,8.354052640183692
0.9060446582753853,-1.5868652027364323,Elliptical,red,False,9.516376746056531
-0.8612256850547025,0.7886870840885565,Irregular,grey,True,10.748452260788644
1.9100649530990337,0.13722477425636037,Elliptical,red,False,9.903875054934836
-0.2680033709513804,-0.785180525226904,Irregular,grey,True,16.04013546826067
0.8024563957963952,-1.5065702106193233,Spiral,blue,True,10.595722620747265
0.947251967773748,-0.57640983655126,Spiral,blue,True,12.964150446868727
-0.1550100930908342,-1.1072884220280927,Elliptical,red,True,6.858908220385537
0.6140793703460803,0.13528253147816297,Elliptical,red,False,13.460391718945349
0.9222066715665268,-1.0527776160990105,Spiral,blue,True,9.752164119974022
0.37642553115562943,2.0522934249871683,Elliptical,red,True,10.972384484128648
-1.0994007905841945,0.9853089194260048,Irregular,grey,False,9.59982722292992
0.298238174206056,-0.372840117934563,Irregular,grey,False,16.114459414179798
1.3263858966870303,-1.4862358026726534,Irregular,grey,True,8.625589804973451
-0.6945678597313655,-0.11166137694137662,Elliptical,red,False,8.732048206868004
-0.14963454032767076,-1.9596153552331537,Irregular,grey,True,9.402828117832899
-0.43515355172163744,1.0607012484057818,Elliptical,red,False,7.648932097760988
1.8492637284793418,0.7912979476386406,Irregular,grey,True,8.377169574169677
0.6722947570124355,1.4486447445968298,Elliptical,red,True,7.589445565298091
0.40746183624111043,-0.5566545088651483,Irregular,grey,True,7.7654159138187175
-0.7699160744453164,0.8055643494074832,Irregular,grey,True,14.414083273689569
0.5392491912918173,1.3840409494351598,Irregular,grey,True,10.857941668342747
-0.6743326606573761,-0.43566469624199244,Spiral,blue,False,10.43071500669324
0.03183055827435118,-0.7338418322801276,Irregular,grey,False,10.95039624215111
-0.635846078378881,1.348113189139511,Spiral,blue,False,8.422385769252168
0.6764332949464997,0.1454764264048769,Spiral,blue,True,12.822370419657915
0.5765908166149409,0.42529788490901954,Elliptical,red,True,12.182650927041951
-0.20829875557799488,-0.08803982199196594,Elliptical,red,True,11.470514666121657
0.3960067126616453,-1.2484734738880061,Elliptical,red,True,6.445404925763619
-1.0930615087305058,1.1045972217896987,Irregular,grey,False,7.486059123471995
-1.4912575927056055,-2.0293859229349502,Elliptical,red,True,7.809582454959506
0.4393917012645369,0.9979759184888105,Elliptical,red,False,7.590103970615488
0.16667349537252904,-0.27923846848159584,Elliptical,red,False,11.66561673059368
0.6350314368921064,-0.1876324515323992,Spiral,blue,False,7.715191776318292
2.383144774863942,-0.5325407945608758,Irregular,grey,True,10.49749965083397
0.9444794869904138,0.5268504427164219,Spiral,blue,False,9.83185077855525
-0.9128222254441586,0.4087450189034443,Spiral,blue,True,7.675893789972938
1.117016288095853,1.611498491175042,Irregular,grey,True,4.718368159648824
-1.3159074105115212,-0.18407223941422932,Irregular,grey,True,10.168827043157613
-0.461584604814709,-0.18206111096108274,Elliptical,red,True,10.691815569614057
-0.06824160532463124,-0.35379518079178884,Elliptical,red,False,10.748537256824127
1.7133427216493666,0.10393110578553877,Spiral,blue,True,7.273591592649678
-0.7447548220484399,-0.44898052939832434,Elliptical,red,True,13.382532888415051
-0.8264385386590144,1.155266384715309,Irregular,grey,False,11.419677962168512
-0.0984525244254323,1.3704001422301122,Irregular,grey,False,7.805864779455717
-0.6634782863621074,-1.9223861128264954,Elliptical,red,True,10.973472168750996
1.126635922106507,-1.288860718693892,Spiral,blue,True,11.594300259312185
-1.0799315083634233,-1.0187835334793587,Irregular,grey,True,10.950927262322665
-1.1474686524111024,0.6616163308269253,Elliptical,red,False,9.56647847147258
-0.43782004474443403,-0.8920385309152664,Elliptical,red,False,11.530742684387524
-0.4980324506923049,0.5518893919262994,Elliptical,red,True,10.234127052153864
1.9295320538169858,1.3713299682509088,Irregular,grey,True,9.204482217748795
0.9494208069257608,0.7708854393041167,Elliptical,red,False,11.261647024052797
0.0875512413851909,-1.04481825383927,Irregular,grey,True,10.421546964031439
-1.225435518830168,-1.199904463273838,Spiral,blue,False,8.389479584718005
0.8443629764015471,-2.668061348566069,Spiral,blue,True,7.100283056685916
-1.0002153473895647,0.4900120750404262,Spiral,blue,False,7.8545215598034055
-1.5447710967776116,-1.255038975296893,Elliptical,red,False,12.959062684304808
1.1880297923523018,0.04239436480811313,Elliptical,red,False,10.439976158824237
0.3169426119248496,0.2307881866643272,Irregular,grey,True,14.735687229217149
0.920858823780819,-1.3097744070602921,Irregular,grey,True,9.710107619184766
0.3187276529430212,0.9433927361551573,Elliptical,red,True,9.665176457338484
0.8568306119026912,-1.0359666658769229,Spiral,blue,False,7.958848645073081
-0.6510255933001469,-0.5941559609790096,Spiral,blue,False,10.627011370213959
-1.0342428417844647,-1.1822757084249116,Spiral,blue,False,10.544284756235811
0.681594518281627,0.04903964579000617,Irregular,grey,True,8.372129275816777
-0.8034096641738411,-0.6646436723098715,Spiral,blue,False,12.484748240805985
-0.6895497777502005,2.270058792454802,Spiral,blue,True,10.448625441900946
-0.45553250351734315,-0.6435940599918867,Elliptical,red,True,13.491950845506139
0.01747915902505673,0.18637382195049226,Irregular,grey,True,9.849337576853797
-0.35399391125348395,-0.28031475862067573,Elliptical,red,True,10.750925739020785
-1.3749512934180188,0.8866586019299647,Elliptical,red,True,9.107360203183216
-0.6436184028328905,0.003909020718403034,Irregular,grey,True,8.870879359220712
-2.2234031522244266,-1.461771323360311,Elliptical,red,False,7.806866199862166
0.6252314510271875,0.19887593252922703,Elliptical,red,True,12.8813171251428
-1.6020576556067476,0.4399749188495431,Spiral,blue,False,8.607845824094309
-1.1043833394284506,-1.279135305865252,Elliptical,red,False,8.490953811518771
0.052165079260974405,-1.0427937458482337,Spiral,blue,True,5.7168823906837405
-0.7395629963913133,-0.6556071072796045,Spiral,blue,True,11.999339146732998
1.5430145954067358,0.25715420850068393,Irregular,grey,True,11.208507891830347
-1.2928569097234486,-0.35680927254804473,Irregular,grey,False,10.250981834054215
0.26705086934918293,-2.2522468584580317,Spiral,blue,True,3.509761747890286
-0.0392828182274956,-0.7602755048076781,Elliptical,red,True,10.503839401116087
-1.1680934977411974,1.135155932012889,Spiral,blue,True,11.155787818486456
0.5232766605317537,0.6326811102665231,Irregular,grey,True,10.597029205859853
-0.1715463312222481,0.6538631859794601,Elliptical,red,True,6.76520142527395
0.7717905512136674,-0.056068498016955785,Irregular,grey,False,11.215471800857989
0.8235041539637314,2.1729959197789555,Irregular,grey,True,6.767832638003107
2.16323594928069,-0.06873077693909016,Elliptical,red,False,12.188363761824027
1.336527949436392,-0.23131930014502033,Spiral,blue,True,8.32888763731347
-0.3691818379424436,-0.47234618109378673,Irregular,grey,True,9.516866602067948
-0.2393791775759264,-0.398687850571624,Elliptical,red,True,9.624289821329173
1.0996595958871132,0.7822806095977846,Irregular,grey,True,11.332294545102325
0.6552637307225978,-2.0840000592457444,Irregular,grey,True,6.58330212994491
0.640131526097592,-1.1852181473460806,Irregular,grey,False,8.460110525142447
-1.6169560443108344,1.400777645480181,Elliptical,red,True,11.66372089732986
-0.024326124398935636,-0.7757635355304917,Elliptical,red,False,12.184801584354151
-0.7380309092056887,-1.1275816141486448,Elliptical,red,True,8.866609398609812
0.27992459904323824,-0.16724841222688017,Elliptical,red,True,7.429307506227189
-0.09815038964295794,-0.7482985610779969,Elliptical,red,True,11.474285523226552
0.9101789080925919,0.292870729258955,Elliptical,red,True,9.129508209122001
0.31721821519130206,-1.1963318348712901,Spiral,blue,False,10.211677214808919
0.7863279621089762,1.4991011806913281,Elliptical,red,True,9.927275490446469
-0.46641909673594306,-1.31093020678467,Spiral,blue,True,7.1840845426982
-0.9444462559182504,-0.08394658504492905,Irregular,grey,True,13.114403057332863
-0.41004969320254847,0.0558208161224874,Irregular,grey,False,14.214315402274918
-0.017020413861440594,0.24639197636396268,Elliptical,red,True,13.955937563325149
0.3791517355550818,-0.06060656208607515,Elliptical,red,True,8.308751663248547
2.259308950690852,-0.005779349389679404,Spiral,blue,True,11.340186582095427
-0.04225715166064269,-0.07000236574996331,Elliptical,red,False,10.512170855166977
-0.955945000492777,1.3056835179696122,Elliptical,red,False,5.915900922034278
-0.34598177569938643,-0.12539875561180702,Elliptical,red,True,9.707159647316601
-0.4635959746460942,0.9635532049680583,Elliptical,red,True,12.636155567915749
0.4814814737734622,-0.7322648281309307,Elliptical,red,True,11.376547238589765
-1.5407970144446248,-0.00241879127611657,Spiral,blue,False,10.455190149875115
0.06326199420033171,-0.1301703860937663,Elliptical,red,False,7.262967513995236
0.1565065379653756,1.000471019662411,Spiral,blue,False,10.142232066644334
0.23218103620027578,-0.5866018873186218,Elliptical,red,False,9.712230867983047
-0.5973160689653627,-0.6917225365238392,Irregular,grey,True,10.568963256624292
-0.237921729736007,-0.1560804143558695,Elliptical,red,True,9.746835754204225
-1.4240609089825316,-0.021203386934572774,Irregular,grey,True,6.667532036075057
-0.49331988336219407,-2.1023505754805445,Irregular,grey,True,10.330313007685227
-0.5428614760167177,-0.8584807889242683,Elliptical,red,False,12.993156649211155
0.4160500462614255,1.110172032851267,Irregular,grey,False,7.417049310306475
-1.1561824318219127,-0.25457377424703553,Irregular,grey,False,9.979814437158364
0.7811981017099934,-0.24162573197442733,Irregular,grey,True,9.517212004273995
1.4944845444913688,0.5702454148452539,Irregular,grey,False,7.571022618742166
-2.0699850250135325,0.5405352920141264,Irregular,grey,False,8.62953081418649
0.42625873077810095,1.7392754318786532,Irregular,grey,True,8.243236503367386
0.6769080350302455,0.6312438027364787,Spiral,blue,True,7.761037885406012
-0.637437025552229,-0.4402845986015448,Spiral,blue,True,9.418924112844516
-0.39727181432879766,0.055036591675639256,Spiral,blue,False,11.790847998544844
-0.13288057758695562,0.7741043288639232,Irregular,grey,True,12.421319857742759
-0.2977908794017283,0.9616688942688136,Elliptical,red,False,9.02247332335269
-0.3090129690471222,-0.9026238578861427,Spiral,blue,False,10.166591486483176
-1.6760038063299767,0.6697832529878164,Elliptical,red,False,12.048893795891408
1.15233156478312,1.7671315823651625,Spiral,blue,True,5.580730814839894
1.079618592036821,-0.17342086242456314,Irregular,grey,False,13.65085352445238
-0.8133642592042029,0.011310262362169064,Elliptical,red,True,8.911024730920797
-1.466424327802514,-0.9254625126447232,Irregular,grey,False,8.471281775246577
0.5210648764527586,-1.0618740160005413,Elliptical,red,False,10.163836161038232
-0.5757879698130661,0.011534476083169251,Spiral,blue,False,8.775630130921986
0.14195316332077967,0.7880923673567601,Irregular,grey,True,11.848931235790428
-0.3193284171450952,-0.2987428733187771,Elliptical,red,False,14.053698684141027
0.6915387510701866,1.1056511764082608,Irregular,grey,True,13.43184385859873
0.6947491436560059,0.9078026106262983,Elliptical,red,True,9.97803026747347
-0.7255973784635843,-0.3661470152520729,Spiral,blue,False,12.247516592684159
-1.3833639553950554,0.7300938208953663,Irregular,grey,False,9.26480392554985
-1.582938397335082,-0.1293408694519158,Elliptical,red,True,7.2335022805986995
0.6103793791072052,0.0929499360431577,Spiral,blue,True,12.160527523237334
-1.188859257784029,1.0738585312631335,Elliptical,red,True,7.887065919018249
-0.5068163542986875,2.4386839965359743,Irregular,grey,True,7.3927918921945714
-0.5963140384505081,-1.3962153664010903,Elliptical,red,True,12.260545988597574
-0.05256729626954629,-0.33033121937279425,Irregular,grey,True,8.500992832100483
-1.936279805846507,1.1602600710664708,Irregular,grey,False,9.175236683910871
0.18877859679382855,-0.24424109686695555,Spiral,blue,False,12.493277058395822
0.5238910238342056,-0.4293623630841922,Elliptical,red,False,7.997683527738143
0.08842208704466141,1.6676891792480388,Spiral,blue,True,8.419820834543335
-0.3108861716984717,-0.0608364724373347,Elliptical,red,True,8.492017361206539
0.09740016626878341,0.787298069964484,Irregular,grey,True,8.33723469300913
0.3990463456401302,-0.30933590061850885,Spiral,blue,False,5.761375075550575
-2.77259275642665,-1.5586376290797364,Elliptical,red,True,7.7282609840899354
1.9559123082506942,-0.511101349003838,Elliptical,red,True,8.47776581878735
0.39009332268792646,0.6837660363672265,Irregular,grey,True,10.18951251114965
-0.65240858238702,0.19298227093370032,Spiral,blue,False,14.11664378168869
-0.3909533751876011,-0.7978610990998358,Elliptical,red,False,10.752389683227095
0.49374177734918845,2.0638716022057317,Irregular,grey,False,9.549597076787428
-0.11610393903436653,0.11789538449832675,Irregular,grey,True,7.758747633611335
-2.0306844677814944,-0.9953600155051325,Irregular,grey,False,10.938774447030946
2.0644928613593194,1.2995124117363104,Elliptical,red,True,5.762647350487305
-0.11054065723247261,0.91660287209627,Spiral,blue,True,11.956280722023713
1.0201727117157997,-0.5599342933703585,Elliptical,red,False,9.653419833221246
-0.6920498477843912,0.6541744284547736,Irregular,grey,False,9.790684055082952
1.5363770542457977,0.7905471336028097,Irregular,grey,False,10.593746059898946
0.28634368889227957,0.46234131467793976,Elliptical,red,False,13.060388998415227
0.6088438344754508,0.12985438967279214,Elliptical,red,True,14.854049481043495
-1.0452533661469547,-1.7680779804823332,Spiral,blue,True,8.328051047839647
1.2111452896827009,-0.3233806066242059,Spiral,blue,True,9.261839594170446
0.6898181645347884,-0.052914532646455396,Elliptical,red,True,12.580478201441025
1.3018462295649984,-0.58336283567894,Spiral,blue,True,8.605483299914118
-0.6280875596415789,-0.35624595048534663,Elliptical,red,True,15.173402069213752
-0.4810271184607877,0.7015071289399194,Irregular,grey,False,11.274399262329691
2.303916697683942,-0.49870287957261283,Elliptical,red,True,7.375160248099489
-1.0600158227215473,-1.6961719970702998,Elliptical,red,False,9.528145117054438
-0.13594970067832082,-0.6258284814279614,Elliptical,red,False,6.572343333007155
1.1368913626026953,-0.5355837099046729,Irregular,grey,False,8.614015029713773
0.0977249677148556,-0.1618913429264419,Irregular,grey,True,12.976296778798982
0.5829536797532936,-1.226760296786287,Spiral,blue,True,8.871622013675882
-0.3994490292628752,-0.3106381133082462,Spiral,blue,False,8.286733112910841
0.37005588784751875,-0.8768604078597456,Irregular,grey,True,13.286140114930344
-1.3065268517353166,0.7795471787293416,Elliptical,red,False,7.601841794479364
1.658130679618188,-0.1935388322579407,Elliptical,red,False,11.753654611204231
-0.11816404512856976,0.547568544873329,Elliptical,red,False,10.582089010605142
-0.6801782039968504,0.2768119254448891,Elliptical,red,False,13.694566079970365
0.6663830820319143,-1.284570661718391,Spiral,blue,False,11.170213133114027
-0.4607197873885533,-0.04235953087838588,Elliptical,red,False,9.736897788232818
-1.3342584714027534,1.669884345964615,Irregular,grey,False,8.865390311903218
-1.3467175057975553,-1.610850419370324,Spiral,blue,False,7.687796748705738
0.6937731526901325,0.9478467543751061,Spiral,blue,True,11.381979027654667
-0.1595734381462669,0.09864636328794196,Irregular,grey,False,7.931346892808008
-0.13370155966843916,-1.5106641748447036,Irregular,grey,False,7.963507655509342
1.0777438059762627,0.5734161903997486,Spiral,blue,True,10.394966115913448
-1.1268258087567435,1.003454398011577,Elliptical,red,False,9.136679157967617
-0.7306777528648248,-0.06099083140840722,Elliptical,red,False,10.646520376595163
-0.38487980918127546,0.30716513465692896,Elliptical,red,True,15.796461365759347
0.094351589317074,1.8223925112952022,Spiral,blue,True,12.15686863928697
-0.042171451290578935,-0.6054177480161556,Irregular,grey,True,7.288450835240091
-0.2868871923899076,1.8280153415200164,Irregular,grey,False,7.435053902884957
-0.0616264020956474,1.6417883086360396,Spiral,blue,True,10.95782448546818
-0.10730527629117469,-1.3252932799312143,Spiral,blue,True,8.093706617971517
-0.7196043885517929,0.12354098942141,Elliptical,red,False,9.63561957749093
-0.8129929885540773,0.06693232845293022,Spiral,blue,True,10.430414723034746
0.2745163577239395,1.293410425148529,Irregular,grey,False,11.218086857893901
-0.8909150829955279,1.1690789665642702,Irregular,grey,True,7.299285767616964
-1.1573552591908536,1.5101594197559662,Irregular,grey,True,9.393260654151705
-0.3122922511256933,-1.6193233377335305,Irregular,grey,True,9.265670563776258
-0.1576670161638159,1.3771557136878134,Spiral,blue,False,9.76345831198257
2.2567234972982093,0.567916501666908,Elliptical,red,False,10.519865589229292
-0.7047002758562337,-1.8386729256428729,Elliptical,red,True,7.27159202876497
0.9432607249694948,1.3130825900434424,Spiral,blue,True,12.498480543106204
0.7471883342046318,-1.1070921758717358,Spiral,blue,True,4.818738316281124
-1.188944955203736,0.7729588615990822,Spiral,blue,True,8.887503754336082
0.7732529774025997,-0.5860818849876662,Spiral,blue,False,11.44393709618622
-1.1838806401933177,-0.20583963066449842,Elliptical,red,False,6.489992012770719
-2.659172237996741,0.44360399651914856,Irregular,grey,False,10.426147612669746
0.6063195243593807,-0.2096983919818949,Elliptical,red,True,11.217492918877744
-1.7558905834377194,-1.4521727422457837,Irregular,grey,False,9.123450482909345
0.45093446180591484,0.30580284994558427,Spiral,blue,False,10.505336087888907
-0.6840108977372166,-1.1525199796620103,Elliptical,red,True,9.878197800728975
1.6595507961898721,0.5443555599003372,Elliptical,red,False,10.247929586036406
1.068509399316009,-1.2522698175890998,Irregular,grey,False,9.984289839062592
-0.45338580385138766,0.1393335423612921,Elliptical,red,True,10.065399108284318
-0.6878376110286823,0.3642078995201961,Elliptical,red,True,11.329419761628658
-1.2140774030941206,2.013717346368234,Irregular,grey,True,7.8155148355575825
-0.4409226322925914,-1.9375974094192778,Irregular,grey,True,10.92532994742118
-0.2803554951845091,0.3161602003964773,Elliptical,red,False,14.143231306102647
-0.3646935443916854,-1.26033621972505,Elliptical,red,False,6.056750938330295
0.15670385527236397,0.47861291056033756,Elliptical,red,True,10.829654523354952
0.5785214977288784,-0.11224776473522907,Irregular,grey,False,11.044662365903443
0.349654456993174,0.7691809040720403,Spiral,blue,True,14.83525376917598
-0.764143923906443,1.4161856863258664,Spiral,blue,False,8.332339075796327
-1.4377914738015785,-0.337463998126878,Irregular,grey,True,12.180190715028512
1.3645318481024713,-0.013370140510590748,Irregular,grey,True,8.197140487897
-0.6894491845499376,0.9041422843285504,Elliptical,red,False,12.78129496315611
-0.6522935999350191,-0.5291411425830232,Elliptical,red,False,8.146960535033976
-0.5211893123011109,0.4031643000787583,Elliptical,red,True,6.129575980292084
-1.8430695501566485,0.838858940781618,Spiral,blue,False,6.773661767385638
-0.4779740040404867,-1.0761878494179624,Elliptical,red,True,11.549048507633547
-0.47965581400794766,-1.5249725442144009,Elliptical,red,True,7.610201139324794
0.6203582983435125,0.17571291345123558,Spiral,blue,True,7.5243402433233
0.698457149107336,0.8767262592344914,Elliptical,red,True,10.524560716396417
0.00377088908626934,-1.5049668662913962,Elliptical,red,True,10.211550436714749
0.9318483741143037,0.49109380932070273,Elliptical,red,True,10.246363738881119
0.339964983801262,-0.3653927065657884,Elliptical,red,True,9.850828222697913
-0.01568211160255477,-0.17160354308766182,Elliptical,red,False,11.061702337514252
0.16092816829822298,1.031659055821308,Elliptical,red,True,12.102057117847497
-0.19065349358139935,0.14050453353209283,Irregular,grey,True,7.5105542589174386
-0.3948495140334503,-0.8550847628858783,Elliptical,red,True,12.273147512704726
-0.26773353689396645,-0.012254975328341258,Elliptical,red,False,12.444743649411926
-1.1280113314700069,-0.23362223202618482,Spiral,blue,False,6.463401852105524
0.280441705316296,-0.28114967869242624,Spiral,blue,True,9.310825959775634
-0.9931236109295807,1.1793352739161904,Elliptical,red,False,11.643667984470998
0.8416312640736364,-0.6546878805190199,Spiral,blue,True,10.198578229311462
-0.24945858016094885,-0.7931123828888026,Irregular,grey,True,11.099609342566747
0.04949498165009074,0.2504535468999068,Elliptical,red,False,12.177153677171736
0.49383677628095635,0.6389125860178382,Spiral,blue,False,11.919937842855159
0.6433144650629279,-0.13383744184145446,Irregular,grey,False,8.86864925802136
-1.5706234086334527,-1.2315516297606675,Spiral,blue,True,11.476960671131087
-0.20690367616397173,0.10874642900162239,Elliptical,red,False,8.156316345539263
